text,label,source
ok pa  nothing problem,0,kaggle
wait  do you know if wesleys in town  i bet she does hella drugs,0,kaggle
left dessert  u wan me 2 go suntec look 4 u,0,kaggle
i ll let you know when it kicks in,0,kaggle
if you don t respond imma assume you re still asleep and imma start calling n shit,0,kaggle
tell them no need to investigate about me anywhere,0,kaggle
come to my home for one last time i wont do anything  trust me,0,kaggle
no just send to you  bec you in temple na,0,kaggle
i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person  i ll make a trip to ptbo for that  i hope everything is good with you babe and i love ya,0,kaggle
x2  lt   gt    are you going to get that,0,kaggle
someone u know has asked our dating service 2 contact you  cant guess who  call 09058095107 now all will be revealed  pobox 7  s3xy 150p,1,kaggle
s fine  anytime  all the best with it,0,kaggle
your hdfc credit card ending 1980 is blocked  verify at http   paytm update info,1,seed
have got   few things to do  may be in   pub later,0,kaggle
im done  just studyn in library,0,kaggle
why de  you looking good only,0,kaggle
ok  but i finish at 6,0,kaggle
kay    since we are out already,0,kaggle
urgent  please call 09066612661 from your landline  your complimentary 4  lux costa del sol holiday or å 1000 cash await collection  ppm 150 sae t cs james 28  eh74rr,1,kaggle
but that s on ebay it might be less elsewhere,0,kaggle
dont pick up d call when something important is there to tell  hrishi,0,kaggle
its ok chikku  and its my 1 of favourite song,0,kaggle
had your mobile 11mths   update for free to oranges latest colour camera mobiles   unlimited weekend calls  call mobile upd8 on freefone 08000839402 or 2stoptx,1,kaggle
hi your bank of baroda credit card bill of rs 2500 is due on 30 april,0,seed
since when  which side  any fever  any vomitin,0,kaggle
it shall be fine  i have avalarr now  will hollalater,0,kaggle
pls go ahead with watts  i just wanted to be sure  do have a great weekend  abiola,0,kaggle
he s just gonna worry for nothing  and he won t give you money its no use,0,kaggle
hello   drivby  0quit edrunk sorry iff pthis makes no senrd dnot no how   dancce 2 drum n basq ihave fun 2nhite x ros xxxxxxx,0,kaggle
we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,1,kaggle
would me smoking you out help us work through this difficult time,0,kaggle
you have a collect request of rs 2500 from kotak refund team  accept now,1,seed
freemsg hi baby wow just got a new cam moby  wanna c a hot pic  or fancy a chat im w8in 4utxt   rply chat to 82242 hlp 08712317606 msg150p 2rcv,1,kaggle
hi its kate can u give me a ring asap xxx,0,kaggle
k  i deleted my contact that why,0,kaggle
i take it the post has come then  you must have 1000s of texts now  happy reading  my one from wiv hello caroline at the end is my favourite  bless him,0,kaggle
good afternoon my boytoy  how goes that walking here and there day   did you get that police abstract  are you still out and about  i wake and miss you babe,0,kaggle
early bird  any purchases yet,0,kaggle
k  then come wenever u lik to come and also tel vikky to come by getting free time,0,kaggle
you do your studies alone without anyones help  if you cant no need to study,0,kaggle
your next amazing xxx picsfree1 video will be sent to you enjoy  if one vid is not enough for 2day text back the keyword picsfree1 to get the next video,1,kaggle
dunno leh cant remember mayb lor  so wat time r we meeting tmr,0,kaggle
dear customer enter upi pin to receive rs 50000 cashback from bhim,1,seed
hey sorry i didntgive ya a a bellearlier hunny,0,kaggle
accordingly  i repeat  just text the word ok on your mobile phone and send,1,kaggle
urgent  your pan card linked to hdfc needs verification  click http   paytm update info,1,seed
i have printed it oh  so  lt   gt  come upstairs,0,kaggle
double mins and txts 4 6months free bluetooth on orange  available on sony  nokia motorola phones  call mobileupd8 on 08000839402 or call2optout n9dx,1,kaggle
your free ringtone is waiting to be collected  simply text the password  mix   to 85069 to verify  get usher and britney  fml,1,kaggle
can u get pic msgs to your phone,0,kaggle
your sip of rs 1000 in hdfc top 100 has been processed for 15 april,0,seed
here is my new address  apples pairs all that malarky,0,kaggle
its a part of checking iq,0,kaggle
she went to attend another two rounds today  but still did t reach home,0,kaggle
sms  ac sptv  the new jersey devils and the detroit red wings play ice hockey  correct or incorrect  end  reply end sptv,1,kaggle
no but the bluray player can,0,kaggle
mmmmmm     i love you so much  ahmad     i can t wait for this year to begin as every second takes me closer to being at your side  happy new year  my love,0,kaggle
sounds great  im going to sleep now  have a good night,0,kaggle
themob  check out our newest selection of content  games  tones  gossip  babes and sport  keep your mobile fit and funky text wap to 82468,1,kaggle
are you coming to day for class,0,kaggle
you have won a guaranteed å 1000 cash or a å 2000 prize to claim yr prize call our customer service representative on,1,kaggle
you are everywhere dirt  on the floor  the windows  even on my shirt  and sometimes when i open my mouth  you are all that comes flowing out  i dream of my world without you  then half my chores are out too  a time of joy for me  lots of tv shows i ll see  but i guess like all things you just must exist  like rain  hail and mist  and when my time here is done  you and i become one,0,kaggle
scan qr code to receive rs 2500 prize from jio lucky draw lucky draw,1,seed
dont you have message offer,0,kaggle
how much you got for cleaning,0,kaggle
he like not v shock leh  cos telling shuhui is like telling leona also  like dat almost all know liao  he got ask me abt ur reaction lor,0,kaggle
your google pay wallet kyc is pending  complete at http   paytm update info or wallet will be blocked,1,seed
i have a date on sunday with will,0,kaggle
you lifted my hopes with the offer of money  i am in need  especially when the end of the month approaches and it hurts my studying  anyways have a gr8 weekend,0,kaggle
dear     why you mood off  i cant drive so i brother to drive,0,kaggle
s now only i took tablets   reaction morning only,0,kaggle
i m in chennai velachery,0,kaggle
your sip of rs 500 in sbi bluechip fund has been processed for 15 april,0,seed
3  you have received your mobile content  enjoy,1,kaggle
how much it will cost approx   per month,0,kaggle
it does it on its own  most of the time it fixes my spelling  but sometimes it gets a completely diff word  go figure,0,kaggle
yeah do  don û t stand to close tho  you û ll catch something,0,kaggle
for fear of fainting with the of all that housework you just did  quick have a cuppa,0,kaggle
is that what time you want me to come,0,kaggle
yeah  that s fine  it s å 6 to get in  is that ok,0,kaggle
cool  want me to go to kappa or should i meet you outside mu,0,kaggle
but your not here,0,kaggle
heart is empty without love   mind is empty without wisdom   eyes r empty without dreams  amp  life is empty without frnds   so alwys be in touch  good night  amp  sweet dreams,0,kaggle
i d say that s a good sign but  well  you know my track record at reading women,0,kaggle
lil fever   now fine,0,kaggle
your sbi account balance is rs 500  transaction on 5 april,0,seed
k   k  why cant you come here and search job,0,kaggle
you are always putting your business out there  you put pictures of your ass on facebook  you are one of the most open people i ve ever met  why would i think a picture of your room would hurt you  make you feel violated,0,kaggle
lol     no just was busy,0,kaggle
what s happening with you  have you gotten a job and have you begun registration for permanent residency,0,kaggle
give me a sec to think think about it,0,kaggle
then she buying today  ìï no need to c meh,0,kaggle
otp for your pnb login is 857894  valid for 10 minutes  do not share,0,seed
goodmorning  today i am late for 1hr,0,kaggle
oops  i ll let you know when my roommate s done,0,kaggle
zoe it just hit me 2 im fucking shitin myself il defo try my hardest 2 cum 2morow luv u millions lekdog,0,kaggle
that s what i love to hear  v see you sundayish  then,0,kaggle
i am on the way to tirupur,0,kaggle
only if you promise your getting out as soon as you can  and you ll text me in the morning to let me know you made it in ok,0,kaggle
pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  lt   gt  dollars,0,kaggle
send to someone else,0,kaggle
dear user your phonepe account needs immediate kyc verification  enter otp sent to your number to continue,1,seed
okie   thanx,0,kaggle
haha    sounds crazy  dunno can tahan anot,0,kaggle
which channel,0,kaggle
ta daaaaa  i am home babe  are you still up,0,kaggle
s  8 min to go for lunch,0,kaggle
i û m going to try for 2 months ha ha only joking,0,kaggle
text   meet someone sexy today  u can find a date or even flirt its up to u  join 4 just 10p  reply with name   age eg sam 25  18  msg recd thirtyeight pence,1,kaggle
pls speak to that customer machan,0,kaggle
hey mate  hows u honey did u ave good holiday  gimmi de goss x,0,kaggle
sir  i need velusamy sir s date of birth and company bank facilities details,0,kaggle
the sign of maturity is not when we start saying big things   but actually it is  when we start understanding small things     have a nice evening  bslvyl,0,kaggle
i know but you need to get hotel now  i just got my invitation but i had to apologise  cali is to sweet for me to come to some english bloke s weddin,0,kaggle
dear user google pay is updating kyc  enter otp 441303 sent to complete verification,1,seed
i can t  i don t have her number,0,kaggle
life is more strict than teacher    bcoz teacher teaches lesson  amp  then conducts exam  but life first conducts exam  amp  then teaches lessons  happy morning,0,kaggle
do not b late love mum,0,kaggle
quite late lar    ard 12 anyway i wun b drivin,0,kaggle
no  on the way home  so if not for the long dry spell the season would have been over,0,kaggle
dear voucher holder  to claim this weeks offer  at your pc please go to http   www wtlp co uk text  ts cs apply,1,kaggle
great princess  i love giving and receiving oral  doggy style is my fave position  how about you  i enjoy making love  lt   gt  times per night,0,kaggle
your amazon pay wallet kyc is pending  complete at http   incometax claim online or wallet will be blocked,1,seed
i was gonna ask you lol but i think its at 7,0,kaggle
probably not  still going over some stuff here,0,kaggle
doing nothing  then u not having dinner w us,0,kaggle
are there ta jobs available  let me know please cos i really need to start working,0,kaggle
dad went out oredi,0,kaggle
really do hope the work doesnt get stressful  have a gr8 day,0,kaggle
can you plz tell me the ans  bslvyl sent via fullonsms com,0,kaggle
getting tickets 4 walsall tue 6 th march  my mate is getting me them on sat  ill pay my treat  want 2 go  txt bak  terry,0,kaggle
u have a secret admirer  reveal who thinks u r so special  call 09065174042  to opt out reply reveal stop  1 50 per msg recd  cust care 07821230901,1,kaggle
aah  a cuddle would be lush  i d need lots of tea and soup before any kind of fumbling,0,kaggle
ìï say until like dat i dun buy ericsson oso cannot oredi lar,0,kaggle
otp for your hdfc login is 235892  valid for 10 minutes  do not share,0,seed
wat time do u wan 2 meet me later,0,kaggle
hey  congrats 2u2  id luv 2 but ive had 2 go home,0,kaggle
hey  iouri gave me your number  i m wylie  ryan s friend,0,kaggle
marvel mobile play the official ultimate spider man game  å 4 50  on ur mobile right now  text spider to 83338 for the game   we ll send u a free 8ball wallpaper,1,kaggle
still i have not checked it da,0,kaggle
forgot to tell ì_ smth   can ì_ like number the sections so that it s clearer,0,kaggle
ok  c u then,0,kaggle
reminder  sbi emi of rs 5000 due on 15 april  maintain sufficient balance,0,seed
sorry man my account s dry or i would  if you want we could trade back half or i could buy some shit with my credit card,0,kaggle
you busy or can i come by at some point and figure out what we re doing tomorrow,0,kaggle
what you need  you have a person to give na,0,kaggle
hmmm     and imagine after you ve come home from that having to rub my feet  make me dinner and help me get ready for my date   are you sure your ready for that kind of life,0,kaggle
life has never been this much fun and great until you came in  you made it truly special for me  i won t forget you  enjoy   one gbp sms,1,kaggle
call me  i am senthil from hsbc,0,kaggle
are you at work right now,0,kaggle
oh   i asked for fun  haha   take care  ì_,0,kaggle
every monday  nxt week vl be completing,0,kaggle
bloomberg  message center  447797706009 why wait  apply for your future http   careers  bloomberg com,1,kaggle
hello hun how ru  its here by the way  im good  been on 2 dates with that guy i met in walkabout so far  we have to meet up soon  hows everyone else,0,kaggle
wishing you a beautiful day  each moment revealing even more things to keep you smiling  do enjoy it,0,kaggle
your brother is a genius,0,kaggle
sir  good morning  hope you had a good weekend  i called to let you know that i was able to raise  lt   gt  from my dad  he however said he would make the rest available by mid feb  this amount is still quite short and i was hoping you would help  do have a good day  abiola,0,kaggle
you have a collect request of rs 2500 from bank of baroda refund team  accept now,1,seed
hmm ok  i ll stay for like an hour cos my eye is really sore,0,kaggle
then why you came to hostel,0,kaggle
dear user phonepe is updating kyc  enter otp 970513 sent to complete verification,1,seed
bring home some wendy  d,0,kaggle
we ll you pay over like  lt   gt  yrs so its not too difficult,0,kaggle
i want to tell you how bad i feel that basically the only times i text you lately are when i need drugs,0,kaggle
carlos is taking his sweet time as usual so let me know when you and patty are done want to smoke and i ll tell him to haul ass,0,kaggle
maybe you should find something else to do instead,0,kaggle
how s it feel  mr  your not my real valentine just my yo valentine even tho u hardly play,0,kaggle
r u sure they ll understand that  wine   good idea just had a slurp,0,kaggle
nope    juz off from work,0,kaggle
i will cme i want to go to hos 2morow  after that i wil cme  this what i got from her dear what to do  she didnt say any time,0,kaggle
todays voda numbers ending 5226 are selected to receive a  350 award  if you hava a match please call 08712300220 quoting claim code 1131 standard rates app,1,kaggle
hope you are having a great new semester  do wish you the very best  you are made for greatness,0,kaggle
sorry  u can not unsubscribe yet  the mob offer package has a min term of 54 weeks  pls resubmit request after expiry  reply themob help 4 more info,1,kaggle
that day you asked about anand number  why,0,kaggle
yun ah the ubi one say if ì_ wan call by tomorrow call 67441233 look for irene ere only got bus8 22 65 61 66 382  ubi cres ubi tech park 6ph for 1st 5wkg days ì n,0,kaggle
moon has come to color your dreams  stars to make them musical and my sms to give you warm and peaceful sleep  good night,0,kaggle
wanna do some art    d,0,kaggle
hi your axis credit card bill of rs 10000 is due on 1 may,0,seed
ìï come lt 25 n pass to me lar,0,kaggle
nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication     have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication  it is very champlaxigating  i think it is atrocious   wotz ur opinion     junna,0,kaggle
i asked sen to come chennai and search for job,0,kaggle
i am going to film 2day da  at 6pm  sorry da,0,kaggle
guess which pub im in  im as happy as a pig in clover or whatever the saying is,0,kaggle
not yet  just i d like to keep in touch and it will be the easiest way to do that from barcelona  by the way how ru and how is the house,0,kaggle
text82228   get more ringtones  logos and games from www txt82228 com  questions  info txt82228 co uk,1,kaggle
japanese proverb  if one can do it  u too can do it  if none can do it u must do it indian version  if one can do it  let him do it   if none can do it leave it   and finally kerala version  if one can do it  stop him doing it   if none can do it  make a strike against it,0,kaggle
we ll join the  lt   gt  bus,0,kaggle
auction round 4  the highest bid is now å 54  next maximum bid is å 71  to bid  send bids e  g  10  to bid å 10  to 83383  good luck,1,kaggle
noooooooo please  last thing i need is stress  for once in your life be fair,0,kaggle
okay  i ve seen it  so i should pick it on friday,0,kaggle
hope you enjoyed your new content  text stop to 61610 to unsubscribe  help 08712400602450p provided by tones2you co uk,1,kaggle
i am waiting for your call sir,0,kaggle
important information 4 orange user 0796xxxxxx  today is ur lucky day 2 find out why log onto http   www urawinner com there s a fantastic prizeawaiting you,1,kaggle
ditto  and you won t have to worry about me saying anything to you anymore  like i said last night  you do whatever you want and i ll do the same  peace,0,kaggle
nothing  can,0,kaggle
realy sorry i don t recognise this number and am now confused    who r u please,0,kaggle
i meant middle left or right,0,kaggle
aiyar hard 2 type  u later free then tell me then i call n scold n tell u,0,kaggle
as i entered my cabin my pa said     happy b day boss       i felt special  she askd me 4 lunch  after lunch she invited me to her apartment  we went there,0,kaggle
same as u    dun wan    y u dun like me already ah    wat u doing now  still eating,0,kaggle
awww dat is sweet  we can think of something to do he he  have a nice time tonight ill probably txt u later cos im lonely    xxx,0,kaggle
ok  me watching tv too,0,kaggle
yes princess  i want to make you happy,0,kaggle
save yourself the stress  if the person has a dorm account  just send your account details and the money will be sent to you,0,kaggle
whats the staff name who is taking class for us,0,kaggle
don t forget who owns you and who s private property you are     and be my good boy always     passionate kiss,0,kaggle
i guess it is useless calling u 4 something important,0,kaggle
you have a collect request of rs 10000 from icici refund team  accept now,1,seed
otp for your kotak login is 583096  valid for 10 minutes  do not share,0,seed
sitting ard nothing to do lor  u leh busy w work,0,kaggle
dear icici customer your credit card is blocked  update details at http   icici update co to reactivate,1,seed
reading gud habit   nan bari hudgi yorge pataistha ertini kano,0,kaggle
i was slept that time you there,0,kaggle
ok both our days  so what are you making for dinner tonite  am i invited,0,kaggle
well the general price is  lt   gt   oz  let me know if when how much you want,0,kaggle
aiyar u so poor thing    i give u my support k    jia you  i ll think of u,0,kaggle
is ur paper today in e morn or aft,0,kaggle
captain is in our room,0,kaggle
hello  my boytoy  i made it home and my constant thought is of you  my love  i hope your having a nice visit but i can t wait till you come home to me     kiss,0,kaggle
the table s occupied  i m waiting by the tree,0,kaggle
nope    think i will go for it on monday    sorry i replied so late,0,kaggle
tomorrow i am not going to theatre      so i can come wherever u call me      tell me where and when to come tomorrow,0,kaggle
best line said in love     i will wait till the day i can forget u or the day u realize that u cannot forget me       gn,0,kaggle
me i m not workin  once i get job,0,kaggle
watching telugu movie  wat abt u,0,kaggle
dear user google pay is updating kyc  enter otp 320274 sent to complete verification,1,seed
oh unintentionally not bad timing  great  fingers the trains play along  will give fifteen min warning,0,kaggle
i m still pretty weak today    bad day,0,kaggle
pls send me a comprehensive mail about who i m paying  when and how much,0,kaggle
dear hero i am leaving to qatar tonite for an apt opportunity pls do keep in touch at  lt email gt   kerala,0,kaggle
yup  anything lor  if u dun wan it s ok,0,kaggle
hi darlin im missin u hope you are having a good time  when are u back and what time if u can give me a call at home  jess xx,0,kaggle
apps class varaya elaya,0,kaggle
dont give a monkeys wot they think and i certainly don t mind  any friend of mine all that  just don t sleep wiv   that wud be annoyin,0,kaggle
convey my regards to him,0,kaggle
income tax refund of rs 50000 is pending  submit details at http   incometax claim online,1,seed
08714712388 between 10am 7pm cost 10p,1,kaggle
yes i m in office da,0,kaggle
hello from orange  for 1 month s free access to games  news and sport  plus 10 free texts and 20 photo messages  reply yes  terms apply  www orange co uk ow,1,kaggle
i m hungry buy smth home,0,kaggle
glad to see your reply,0,kaggle
what r u cooking me for dinner,0,kaggle
you have won a guaranteed å 1000 cash or a å 2000 prize  to claim yr prize call our customer service representative on 08714712379 between 10am 7pm cost 10p,1,kaggle
mm so you asked me not to call radio,0,kaggle
did he just say somebody is named tampa,0,kaggle
nothing  smsing u n xy lor  sorry lor da guys neva c u in person but they sort of know u lor  so u wan 2 meet them xy ask me 2 bring u along 4 our next meeting,0,kaggle
tap   spile at seven    is that pub on gas st off broad st by canal  ok,0,kaggle
are you staying in town,0,kaggle
please ask mummy to call father,0,kaggle
ho ho   big belly laugh  see ya tomo,0,kaggle
free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005  text fa to 87121 to receive entry question std txt rate t c s apply 08452810075over18 s,1,kaggle
ur cash balance is currently 500 pounds   to maximize ur cash in now send go to 86688 only 150p meg  cc  08718720201 hg suite342 2lands row w1j6hl,1,kaggle
hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored  and james has been farting at me all night,0,kaggle
kindly send some one to our flat before  lt decimal gt  today,0,kaggle
congratulations  you won rs 25000 in kbc  share aadhaar to claim,1,seed
si si  i think ill go make those oreo truffles,0,kaggle
i had a good time too  its nice to do something a bit different with my weekends for a change  see ya soon,0,kaggle
i dun thk i ll quit yet    hmmm  can go jazz   yogasana oso can    we can go meet em after our lessons den,0,kaggle
it s ok lar  u sleep early too    nite,0,kaggle
free  bhim selected your number for rs 2500 reward  send pin to claim,1,seed
i don know account details  i will ask my mom and send you my mom is out of reach now,0,kaggle
no i m good for the movie  is it ok if i leave in an hourish,0,kaggle
not from this campus  are you in the library,0,kaggle
probably money worries  things are coming due and i have several outstanding invoices for work i did two and three months ago,0,kaggle
yeah  we got one lined up for us,0,kaggle
hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love kate,0,kaggle
neither  in sterm voice    i m studying  all fine with me  not sure the thing will be resolved  tho  anyway  have a fab hols,0,kaggle
yeah imma come over cause jay wants to do some drugs,0,kaggle
its ok my arm is feeling weak cuz i got a shot so we can go another time,0,kaggle
no  i decided that only people who care about stuff vote and caring about stuff is for losers,0,kaggle
sunshine hols  to claim ur med holiday send a stamped self address envelope to drinks on us uk  po box 113  bray  wicklow  eire  quiz starts saturday  unsub stop,1,kaggle
hiya   have u been paying money into my account  if so  thanks  got a pleasant surprise when i checked my balance  u c  i don t get statements 4 that acc,0,kaggle
uncle g  just checking up on you  do have a rewarding month,0,kaggle
no need for the drug anymore,0,kaggle
urgent  call 09066350750 from your landline  your complimentary 4  ibiza holiday or 10 000 cash await collection sae t cs po box 434 sk3 8wp 150 ppm 18,1,kaggle
i want to tel u one thing u should not mistake me k this is the message that you sent,0,kaggle
hey no i ad a crap nite was borin without ya 2 boggy with me u boring biatch  thanx but u wait til nxt time il ave ya,0,kaggle
haha    where got so fast lose weight  thk muz go 4 a month den got effect    gee later we go aust put bk e weight,0,kaggle
haven t heard anything and he s not answering my texts so i m guessing he flaked  that said the jb is fantastic,0,kaggle
ill be at yours in about 3 mins but look out for me,0,kaggle
sent me de webadres for geting salary slip,0,kaggle
lol you won t feel bad when i use her money to take you out to a steak dinner  d,0,kaggle
there r many model  sony ericson also der    lt   gt    it luks good bt i forgot modl no,0,kaggle
how are you  its been ages  how s abj,0,kaggle
8007 free for 1st week  no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www getzed co uk pobox 36504 w4 5wq norm 150p tone 16,1,kaggle
o turns out i had stereo love on mi phone under the unknown album,0,kaggle
or i guess  lt   gt  min,0,kaggle
urgent  your mobile number                 won a å 2000 bonus caller prize on 10 06 03  this is the 2nd attempt to reach you  call 09066368753 asap  box 97n7qp  150ppm,1,kaggle
ok  be careful   don t text and drive,0,kaggle
we re finally ready fyi,0,kaggle
already one guy loving you,0,kaggle
dear customer enter upi pin to receive rs 2500 cashback from amazon pay,1,seed
i am not having her number sir,0,kaggle
7 at esplanade   do ì_ mind giving me a lift cos i got no car today,0,kaggle
congratulations  you have won rs 50000 in kbc lottery  send your aadhaar and bank details to claim prize,1,seed
my uncles in atlanta  wish you guys a great semester,0,kaggle
otp for your bank of baroda login is 626238  valid for 10 minutes  do not share,0,seed
you stayin out of trouble stranger  saw dave the other day heåõs sorted now still with me bloke when u gona get a girl mr ur mum still thinks we will get 2getha,0,kaggle
i shall book chez jules for half eight  if that s ok with you,0,kaggle
adult 18 content your video will be with you shortly,1,kaggle
aiya we discuss later lar    pick ì_ up at 4 is it,0,kaggle
now i m going for lunch,0,kaggle
reminder  hdfc emi of rs 50000 due on 15 april  maintain sufficient balance,0,seed
my tuition is at 330  hm we go for the 1120 to 1205 one  do you mind,0,kaggle
great news  call freefone 08006344447 to claim your guaranteed å 1000 cash or å 2000 gift  speak to a live operator now,1,kaggle
haha    can    but i m having dinner with my cousin,0,kaggle
well obviously not because all the people in my cool college life went home  _,0,kaggle
dear user phonepe is updating kyc  enter otp 516973 sent to complete verification,1,seed
ah  well that confuses things  doesnt it  i thought was friends with now  maybe i did the wrong thing but i already sort of invited  tho he may not come cos of money,0,kaggle
urgent ur å 500 guaranteed award is still unclaimed  call 09066368327 now closingdate04 09 02 claimcode m39m51 å 1 50pmmorefrommobile2bremoved mobypobox734ls27yf,1,kaggle
lol now i m after that hot air balloon,0,kaggle
as per your request  melle melle  oru minnaminunginte nurungu vettam   has been set as your callertune for all callers  press  9 to copy your friends callertune,0,kaggle
but if she s drinkin i m ok,0,kaggle
reminder  hdfc emi of rs 50000 due on 5 april  maintain sufficient balance,0,seed
so u wan 2 come for our dinner tonight a not,0,kaggle
wait  lt   gt  min,0,kaggle
yo  the game almost over  want to go to walmart soon,0,kaggle
and is there a way you can send shade s stuff to her  and she has been wonderful too,0,kaggle
s   if we have one good partnership going we will take lead,0,kaggle
exactly  anyways how far  is jide her to study or just visiting,0,kaggle
todays voda numbers ending 7548 are selected to receive a  350 award  if you have a match please call 08712300220 quoting claim code 4041 standard rates app,1,kaggle
a lot of this sickness thing going round  take it easy  hope u feel better soon  lol,0,kaggle
there is no sense in my foot and penis,0,kaggle
love you aathi  love u lot,0,kaggle
will do  you gonna be at blake s all night  i might be able to get out of here a little early,0,kaggle
whens your radio show,0,kaggle
i have 2 sleeping bags  1 blanket and paper and phone details  anything else,0,kaggle
i asked you to call him now ok,0,kaggle
0a networks allow companies to bill for sms  so they are responsible for their  suppliers,1,kaggle
how about getting in touch with folks waiting for company  just txt back your name and age to opt in  enjoy the community  150p sms,1,kaggle
asked 3mobile if 0870 chatlines inclu in free mins  india cust servs sed yes  l8er got mega bill  3 dont giv a shit  bailiff due in days  i o å 250 3 want å 800,1,kaggle
text banneduk to 89555 to see  cost 150p textoperator g696ga 18  xxx,1,kaggle
y bishan lei    i tot ì_ say lavender,0,kaggle
how is it possible to teach you  and where,0,kaggle
otp for kotak transaction is 360516  share with our executive to complete kyc,1,seed
infact happy new year  how are you where are you when are we seeing,0,kaggle
you please give us connection today itself before  lt decimal gt  or refund the bill,0,kaggle
good afternon  my love  how are today  i hope your good and maybe have some interviews  i wake and miss you babe  a passionate kiss from across the sea,0,kaggle
so gd got free ice cream    i oso wan,0,kaggle
his bday real is in april,0,kaggle
otp for icici transaction is 478957  share with our executive to complete kyc,1,seed
this girl does not stay in bed  this girl doesn t need recovery time  id rather pass out while having fun then be cooped up in bed,0,kaggle
these won t do  have to move on to morphine,0,kaggle
leave it wif me lar    ìï wan to carry meh so heavy    is da num 98321561 familiar to ì_,0,kaggle
geeeee     your internet is really bad today  eh,0,kaggle
she ran off with a younger man  we will make pretty babies together,0,kaggle
hello  we need some posh birds and chaps to user trial prods for champneys  can i put you down  i need your address and dob asap  ta r,1,kaggle
nope i m not drivin    i neva develop da photos lei,0,kaggle
sorry dude  dont know how i forgot  even after dan reminded me  sorry  hope you guys had fun,0,kaggle
dear icici customer your account is blocked  update kyc at http   sbi kyc xyz immediately,1,seed
am going to take bath ill place the key in window,0,kaggle
pete is this your phone still  its jenny from college and leanne what are you up to now,0,kaggle
as a sim subscriber  you are selected to receive a bonus  get it delivered to your door  txt the word ok to no  88600 to claim  150p msg  exp  30apr,1,kaggle
t mobile customer you may now claim your free camera phone upgrade   a pay   go sim card for your loyalty  call on 0845 021 3680 offer ends 28thfeb t c s apply,1,kaggle
the gas station is like a block away from my house  you ll drive right by it since armenia ends at swann and you have to take howard,0,kaggle
i can ask around but there s not a lot in terms of mids up here,0,kaggle
i m in office now   i will call you  lt   gt  min,0,kaggle
aight that ll work  thanks,0,kaggle
win a å 200 shopping spree every week starting now  2 play text store to 88039  skilgme  tscs08714740323 1winawk  age16 å 1 50perweeksub,1,kaggle
so there s a ring that comes with the guys costumes  it s there so they can gift their future yowifes  hint hint,0,kaggle
honey  can you pls find out how much they sell predicte in nigeria  and how many times can it be used  its very important to have a reply before monday,0,kaggle
i wonder how you got online  my love   had you gone to the net cafe   did you get your phone recharged   were you on a friends net   i think of you  boytoy,0,kaggle
yes  how is a pretty lady like you single,0,kaggle
your bhim wallet kyc is pending  complete at http   sbi kyc xyz or wallet will be blocked,1,seed
100 dating service cal l 09064012103 box334sk38ch,1,kaggle
i am going to sao mu today  will be done only at 12,0,kaggle
sounds gd    haha    can    wah  u yan jiu so fast liao,0,kaggle
ok   ìï finishing soon,0,kaggle
k k  apo k good movie,0,kaggle
lol ok your forgiven,0,kaggle
im on gloucesterroad what are uup to later,0,kaggle
not heard from u4 a while  call 4 rude chat private line 01223585334 to cum  wan 2c pics of me gettin shagged then text pix to 8552  2end send stop 8552 sam xxx,1,kaggle
i want to see your pretty pussy,0,kaggle
hi  mobile no   lt   gt  has added you in their contact list on www fullonsms com it s a great place to send free sms to people for more visit fullonsms com,0,kaggle
urgent  we are trying to contact you  last weekends draw shows that you have won a å 900 prize guaranteed  call 09061701851  claim code k61  valid 12hours only,1,kaggle
wot u up 2  thout u were gonna call me   txt bak luv k,0,kaggle
call germany for only 1 pence per minute  call from a fixed line via access number 0844 861 85 85  no prepayment  direct access,1,kaggle
check with nuerologist,0,kaggle
dear got bus directly to calicut,0,kaggle
moji just informed me that you saved our lives  thanks,0,kaggle
it s ok i noe u re busy but i m really too bored so i msg u  i oso dunno wat colour she choose 4 me one,0,kaggle
ya ok  vikky vl c witin  lt   gt  mins and il reply u,0,kaggle
yeah  i got a list with only u and joanna if i m feeling really anti social,0,kaggle
we are hoping to get away by 7  from langport  you still up for town tonight,0,kaggle
i m e person who s doing e sms survey,0,kaggle
got what it takes 2 take part in the wrc rally in oz  u can with lucozade energy  text rally le to 61200  25p   see packs or lucozade co uk wrc   itcould be u,1,kaggle
i m an actor  when i work  i work in the evening and sleep late  since i m unemployed at the moment  i always sleep late  when you re unemployed  every day is saturday,0,kaggle
yup    hey then one day on fri we can ask miwa and jiayin take leave go karaoke,0,kaggle
even i cant close my eyes you are in me our vava playing umma   d,0,kaggle
your irctc ticket pnr 2516284877 for 1 may is confirmed,0,seed
so when you gonna get rimac access,0,kaggle
